ping_id,vehicle_id,operator_id,lat,lon,speed_kmph,recorded_at,received_at
P-0008558,V-03,5,19.131087,72.898632,14.4,2026-06-17T07:45:40+05:30,2026-06-17T07:45:44+05:30
P-0008559,V-03,5,19.131013,72.898788,23.6,2026-06-17T07:45:50+05:30,2026-06-17T07:45:56+05:30
P-0008560,V-03,5,19.130905,72.898377,16.5,2026-06-17T07:46:00+05:30,2026-06-17T07:46:02+05:30
P-0008561,V-03,5,19.130881,72.898206,20.2,2026-06-17T07:46:10+05:30,2026-06-17T07:46:12+05:30
P-0008562,V-03,5,19.130521,72.897833,19.3,2026-06-17T07:46:20+05:30,2026-06-17T07:46:21+05:30
P-0008563,V-03,5,19.130431,72.8976,16.3,2026-06-17T07:46:30+05:30,2026-06-17T07:46:36+05:30
P-0008564,V-03,5,19.130459,72.897514,22.8,2026-06-17T07:46:40+05:30,2026-06-17T07:46:44+05:30
P-0008565,V-03,5,19.130115,72.896911,17.5,2026-06-17T07:46:50+05:30,2026-06-17T07:46:55+05:30
P-0008566,V-03,5,19.130173,72.896797,26.6,2026-06-17T07:47:00+05:30,2026-06-17T07:47:03+05:30
P-0008567,V-03,5,19.12963,72.896505,25.5,2026-06-17T07:47:10+05:30,2026-06-17T07:47:15+05:30
P-0008568,V-03,5,19.1296,72.896199,18.2,2026-06-17T07:47:20+05:30,2026-06-17T07:47:24+05:30
P-0008569,V-03,5,19.129294,72.896411,22.2,2026-06-17T07:47:30+05:30,2026-06-17T07:47:31+05:30
P-0008570,V-03,5,19.129219,72.895897,15.4,2026-06-17T07:47:40+05:30,2026-06-17T07:47:43+05:30
P-0008571,V-03,5,19.129022,72.895538,19.2,2026-06-17T07:47:50+05:30,2026-06-17T07:47:52+05:30
P-0008572,V-03,5,19.128881,72.895725,26.5,2026-06-17T07:48:00+05:30,2026-06-17T07:48:03+05:30
P-0008573,V-03,5,19.128518,72.895475,16.5,2026-06-17T07:48:10+05:30,2026-06-17T07:48:11+05:30
P-0008574,V-03,5,19.128708,72.894859,16.5,2026-06-17T07:48:20+05:30,2026-06-17T07:48:21+05:30
P-0008575,V-03,5,19.128212,72.894653,16.0,2026-06-17T07:48:30+05:30,2026-06-17T07:48:32+05:30
P-0008576,V-03,5,19.1279,72.894732,15.9,2026-06-17T07:48:40+05:30,2026-06-17T07:48:41+05:30
P-0008577,V-03,5,19.127784,72.894261,19.5,2026-06-17T07:48:50+05:30,2026-06-17T07:48:54+05:30
P-0008578,V-03,5,19.127633,72.894103,19.5,2026-06-17T07:49:00+05:30,2026-06-17T07:49:06+05:30
P-0008579,V-03,5,19.127446,72.893873,22.3,2026-06-17T07:49:10+05:30,2026-06-17T07:49:12+05:30
P-0008580,V-03,5,19.127333,72.893462,20.2,2026-06-17T07:49:20+05:30,2026-06-17T07:49:23+05:30
P-0008581,V-03,5,19.127113,72.893329,27.2,2026-06-17T07:49:30+05:30,2026-06-17T07:49:31+05:30
P-0008582,V-03,5,19.126825,72.893178,20.3,2026-06-17T07:49:40+05:30,2026-06-17T07:49:43+05:30
P-0008583,V-03,5,19.126708,72.892728,24.1,2026-06-17T07:49:50+05:30,2026-06-17T07:49:53+05:30
P-0008584,V-03,5,19.126621,72.892916,16.9,2026-06-17T07:50:00+05:30,2026-06-17T07:50:04+05:30
P-0008585,V-03,5,19.12659,72.892685,17.9,2026-06-17T07:50:10+05:30,2026-06-17T07:50:15+05:30
P-0008586,V-03,5,19.126243,72.89202,28.2,2026-06-17T07:50:20+05:30,2026-06-17T07:50:26+05:30
P-0008587,V-03,5,19.125919,72.891964,23.2,2026-06-17T07:50:30+05:30,2026-06-17T07:50:31+05:30
P-0008588,V-03,5,19.125841,72.891926,21.2,2026-06-17T07:50:40+05:30,2026-06-17T07:50:45+05:30
P-0008589,V-03,5,19.125839,72.891412,24.9,2026-06-17T07:50:50+05:30,2026-06-17T07:50:55+05:30
P-0008590,V-03,5,19.12547,72.8913,27.5,2026-06-17T07:51:00+05:30,2026-06-17T07:51:06+05:30
P-0008591,V-03,5,19.125556,72.890859,16.8,2026-06-17T07:51:10+05:30,2026-06-17T07:51:14+05:30
P-0008592,V-03,5,19.125455,72.8908,26.2,2026-06-17T07:51:20+05:30,2026-06-17T07:51:21+05:30
P-0008593,V-03,5,19.125037,72.890509,18.4,2026-06-17T07:51:30+05:30,2026-06-17T07:51:31+05:30
P-0008594,V-03,5,19.124991,72.89056,20.5,2026-06-17T07:51:40+05:30,2026-06-17T07:51:45+05:30
P-0008595,V-03,5,19.124499,72.890083,28.9,2026-06-17T07:51:50+05:30,2026-06-17T07:51:54+05:30
P-0008596,V-03,5,19.124476,72.889716,20.3,2026-06-17T07:52:00+05:30,2026-06-17T07:52:02+05:30
P-0008597,V-03,5,19.124129,72.889561,28.8,2026-06-17T07:52:10+05:30,2026-06-17T07:52:13+05:30
P-0008598,V-03,5,19.124077,72.889268,24.9,2026-06-17T07:52:20+05:30,2026-06-17T07:52:25+05:30
P-0008599,V-03,5,19.124037,72.889366,18.3,2026-06-17T07:52:30+05:30,2026-06-17T07:52:35+05:30
P-0008600,V-03,5,19.124028,72.888698,25.4,2026-06-17T07:52:40+05:30,2026-06-17T07:52:41+05:30
P-0008601,V-03,5,19.123546,72.888764,24.3,2026-06-17T07:52:50+05:30,2026-06-17T07:52:54+05:30
P-0008602,V-03,5,19.123603,72.888309,23.2,2026-06-17T07:53:00+05:30,2026-06-17T07:53:04+05:30
P-0008603,V-03,5,19.123195,72.888328,25.2,2026-06-17T07:53:10+05:30,2026-06-17T07:53:11+05:30
P-0008604,V-03,5,19.123083,72.888149,19.5,2026-06-17T07:53:20+05:30,2026-06-17T07:53:21+05:30
P-0008605,V-03,5,19.123064,72.887664,28.0,2026-06-17T07:53:30+05:30,2026-06-17T07:53:36+05:30
P-0008606,V-03,5,19.122767,72.887642,18.7,2026-06-17T07:53:40+05:30,2026-06-17T07:53:43+05:30
P-0008607,V-03,5,19.12265,72.887442,19.5,2026-06-17T07:53:50+05:30,2026-06-17T07:53:55+05:30
P-0008608,V-03,5,19.122235,72.886797,26.8,2026-06-17T07:54:00+05:30,2026-06-17T07:54:03+05:30
P-0008609,V-03,5,19.122245,72.886875,19.3,2026-06-17T07:54:10+05:30,2026-06-17T07:54:12+05:30
P-0008610,V-03,5,19.122178,72.886619,27.9,2026-06-17T07:54:20+05:30,2026-06-17T07:54:26+05:30
P-0008611,V-03,5,19.121967,72.886239,25.7,2026-06-17T07:54:30+05:30,2026-06-17T07:54:35+05:30
P-0008612,V-03,5,19.121764,72.886117,20.6,2026-06-17T07:54:40+05:30,2026-06-17T07:54:46+05:30
P-0008613,V-03,5,19.121273,72.885866,22.9,2026-06-17T07:54:50+05:30,2026-06-17T07:54:55+05:30
P-0008614,V-03,5,19.121174,72.885667,20.0,2026-06-17T07:55:00+05:30,2026-06-17T07:55:03+05:30
P-0008615,V-03,5,19.121187,72.885251,29.9,2026-06-17T07:55:10+05:30,2026-06-17T07:55:13+05:30
P-0008616,V-03,5,19.121064,72.885294,29.4,2026-06-17T07:55:20+05:30,2026-06-17T07:55:26+05:30
P-0008617,V-03,5,19.120502,72.884781,27.7,2026-06-17T07:55:30+05:30,2026-06-17T07:55:35+05:30
P-0008618,V-03,5,19.120533,72.884659,19.6,2026-06-17T07:55:40+05:30,2026-06-17T07:55:43+05:30
P-0008619,V-03,5,19.120175,72.884255,26.7,2026-06-17T07:55:50+05:30,2026-06-17T07:55:52+05:30
P-0008620,V-03,5,19.120002,72.884428,27.2,2026-06-17T07:56:00+05:30,2026-06-17T07:56:02+05:30
P-0008621,V-03,5,19.119832,72.884107,30.5,2026-06-17T07:56:10+05:30,2026-06-17T07:56:11+05:30
P-0008622,V-03,5,19.119979,72.883718,29.4,2026-06-17T07:56:20+05:30,2026-06-17T07:56:21+05:30
P-0008623,V-03,5,19.119897,72.883673,29.7,2026-06-17T07:56:30+05:30,2026-06-17T07:56:34+05:30
P-0008624,V-03,5,19.119395,72.883027,20.3,2026-06-17T07:56:40+05:30,2026-06-17T07:56:45+05:30
P-0008625,V-03,5,19.119287,72.882922,23.5,2026-06-17T07:56:50+05:30,2026-06-17T07:56:54+05:30
P-0008626,V-03,5,19.118961,72.88261,21.8,2026-06-17T07:57:00+05:30,2026-06-17T07:57:03+05:30
P-0008627,V-03,5,19.119019,72.882691,32.3,2026-06-17T07:57:10+05:30,2026-06-17T07:57:16+05:30
P-0008628,V-03,5,19.118877,72.882344,21.9,2026-06-17T07:57:20+05:30,2026-06-17T07:57:26+05:30
P-0008629,V-03,5,19.118914,72.881767,31.4,2026-06-17T07:57:30+05:30,2026-06-17T07:57:34+05:30
P-0008630,V-03,5,19.118654,72.881575,28.0,2026-06-17T07:57:40+05:30,2026-06-17T07:57:43+05:30
P-0008631,V-03,5,19.118423,72.881163,30.1,2026-06-17T07:57:50+05:30,2026-06-17T07:57:56+05:30
P-0008632,V-03,5,19.118486,72.881242,31.1,2026-06-17T07:58:00+05:30,2026-06-17T07:58:01+05:30
P-0008633,V-03,5,19.11835,72.880717,21.6,2026-06-17T07:58:10+05:30,2026-06-17T07:58:13+05:30
P-0008634,V-03,5,19.118297,72.880771,21.8,2026-06-17T07:58:20+05:30,2026-06-17T07:58:21+05:30
P-0008635,V-03,5,19.118113,72.880139,27.0,2026-06-17T07:58:30+05:30,2026-06-17T07:58:32+05:30
P-0008636,V-03,5,19.117852,72.880174,33.1,2026-06-17T07:58:40+05:30,2026-06-17T07:58:44+05:30
P-0008637,V-03,5,19.118058,72.87997,22.7,2026-06-17T07:58:50+05:30,2026-06-17T07:58:53+05:30
P-0008638,V-03,5,19.117878,72.879665,30.2,2026-06-17T07:59:00+05:30,2026-06-17T07:59:03+05:30
P-0008639,V-03,5,19.117518,72.879475,31.1,2026-06-17T07:59:10+05:30,2026-06-17T07:59:13+05:30
P-0008640,V-03,5,19.11753,72.878809,31.2,2026-06-17T07:59:20+05:30,2026-06-17T07:59:21+05:30
P-0008641,V-03,5,19.117626,72.878921,22.5,2026-06-17T07:59:30+05:30,2026-06-17T07:59:34+05:30
P-0008642,V-03,5,19.117125,72.878364,29.9,2026-06-17T07:59:40+05:30,2026-06-17T07:59:43+05:30
P-0008643,V-03,5,19.117122,72.878191,32.0,2026-06-17T07:59:50+05:30,2026-06-17T07:59:51+05:30
P-0008644,V-03,5,19.11703,72.877811,28.0,2026-06-17T08:00:00+05:30,2026-06-17T08:00:04+05:30
P-0008645,V-03,5,19.11704,72.877737,29.3,2026-06-17T08:00:10+05:30,2026-06-17T08:00:16+05:30
P-0008646,V-03,5,19.116746,72.877238,30.9,2026-06-17T08:00:20+05:30,2026-06-17T08:00:22+05:30
P-0008647,V-03,5,19.116865,72.87708,29.7,2026-06-17T08:00:30+05:30,2026-06-17T08:00:31+05:30
P-0008648,V-03,5,19.116629,72.876563,34.0,2026-06-17T08:00:40+05:30,2026-06-17T08:00:41+05:30
P-0008649,V-03,5,19.116693,72.876335,24.3,2026-06-17T08:00:50+05:30,2026-06-17T08:00:53+05:30
P-0008650,V-03,5,19.116466,72.876347,25.6,2026-06-17T08:01:00+05:30,2026-06-17T08:01:03+05:30
P-0008651,V-03,5,19.116248,72.876148,34.6,2026-06-17T08:01:10+05:30,2026-06-17T08:01:14+05:30
P-0008652,V-03,5,19.116116,72.875522,29.1,2026-06-17T08:01:20+05:30,2026-06-17T08:01:23+05:30
P-0008653,V-03,5,19.116248,72.875194,24.4,2026-06-17T08:01:30+05:30,2026-06-17T08:01:36+05:30
P-0008654,V-03,5,19.115807,72.875031,30.6,2026-06-17T08:01:40+05:30,2026-06-17T08:01:45+05:30
P-0008655,V-03,5,19.115565,72.874752,31.8,2026-06-17T08:01:50+05:30,2026-06-17T08:01:51+05:30
P-0008656,V-03,5,19.115531,72.874426,23.8,2026-06-17T08:02:00+05:30,2026-06-17T08:02:03+05:30
P-0008657,V-03,5,19.115447,72.87425,27.6,2026-06-17T08:02:10+05:30,2026-06-17T08:02:11+05:30
P-0008658,V-03,5,19.115537,72.873951,33.2,2026-06-17T08:02:20+05:30,2026-06-17T08:02:26+05:30
P-0008659,V-03,5,19.115575,72.873981,31.0,2026-06-17T08:02:30+05:30,2026-06-17T08:02:31+05:30
P-0008660,V-03,5,19.115067,72.873483,28.7,2026-06-17T08:02:40+05:30,2026-06-17T08:02:41+05:30
P-0008661,V-03,5,19.114913,72.873177,28.6,2026-06-17T08:02:50+05:30,2026-06-17T08:02:55+05:30
P-0008662,V-03,5,19.115218,72.873017,27.0,2026-06-17T08:03:00+05:30,2026-06-17T08:03:05+05:30
P-0008663,V-03,5,19.114893,72.872738,28.4,2026-06-17T08:03:10+05:30,2026-06-17T08:03:14+05:30
P-0008664,V-03,5,19.114703,72.872411,25.5,2026-06-17T08:03:20+05:30,2026-06-17T08:03:24+05:30
P-0008665,V-03,5,19.114493,72.872082,25.2,2026-06-17T08:03:30+05:30,2026-06-17T08:03:33+05:30
P-0008666,V-03,5,19.114654,72.871824,30.2,2026-06-17T08:03:40+05:30,2026-06-17T08:03:44+05:30
P-0008667,V-03,5,19.114632,72.871552,33.4,2026-06-17T08:03:50+05:30,2026-06-17T08:03:55+05:30
P-0008668,V-03,5,19.11429,72.871178,31.0,2026-06-17T08:04:00+05:30,2026-06-17T08:04:06+05:30
P-0008669,V-03,5,19.114203,72.871052,26.7,2026-06-17T08:04:10+05:30,2026-06-17T08:04:15+05:30
P-0008670,V-03,5,19.114137,72.870977,33.4,2026-06-17T08:04:20+05:30,2026-06-17T08:04:25+05:30
P-0008671,V-03,5,19.113986,72.87052,35.9,2026-06-17T08:04:30+05:30,2026-06-17T08:04:34+05:30
P-0008672,V-03,5,19.113779,72.870445,31.9,2026-06-17T08:04:40+05:30,2026-06-17T08:04:42+05:30
P-0008673,V-03,5,19.113773,72.870129,37.5,2026-06-17T08:04:50+05:30,2026-06-17T08:04:54+05:30
P-0008674,V-03,5,19.113393,72.869881,30.4,2026-06-17T08:05:00+05:30,2026-06-17T08:05:03+05:30
P-0008675,V-09,6,19.076227,73.00097,33.3,2026-06-17T07:55:00+05:30,2026-06-17T07:55:02+05:30
P-0008676,V-09,6,19.075851,73.00008,26.7,2026-06-17T07:55:10+05:30,2026-06-17T07:55:15+05:30
P-0008677,V-09,6,19.075867,72.9999,28.7,2026-06-17T07:55:20+05:30,2026-06-17T07:55:23+05:30
P-0008678,V-09,6,19.075435,72.999474,27.6,2026-06-17T07:55:30+05:30,2026-06-17T07:55:34+05:30
P-0008679,V-09,6,19.075716,72.998859,29.3,2026-06-17T07:55:40+05:30,2026-06-17T07:55:44+05:30
P-0008680,V-09,6,19.075471,72.998381,33.2,2026-06-17T07:55:50+05:30,2026-06-17T07:55:53+05:30
P-0008681,V-09,6,19.075361,72.997732,29.7,2026-06-17T07:56:00+05:30,2026-06-17T07:56:01+05:30
P-0008682,V-09,6,19.074919,72.997407,27.0,2026-06-17T07:56:10+05:30,2026-06-17T07:56:15+05:30
P-0008683,V-09,6,19.074793,72.997087,24.5,2026-06-17T07:56:20+05:30,2026-06-17T07:56:24+05:30
P-0008684,V-09,6,19.074922,72.996239,26.4,2026-06-17T07:56:30+05:30,2026-06-17T07:56:33+05:30
P-0008685,V-09,6,19.07469,72.995882,25.0,2026-06-17T07:56:40+05:30,2026-06-17T07:56:46+05:30
P-0008686,V-09,6,19.074556,72.995689,24.7,2026-06-17T07:56:50+05:30,2026-06-17T07:56:51+05:30
P-0008687,V-09,6,19.074764,72.994835,30.5,2026-06-17T07:57:00+05:30,2026-06-17T07:57:01+05:30
P-0008688,V-09,6,19.074278,72.994286,34.9,2026-06-17T07:57:10+05:30,2026-06-17T07:57:15+05:30
P-0008689,V-09,6,19.074498,72.99401,34.8,2026-06-17T07:57:20+05:30,2026-06-17T07:57:25+05:30
P-0008690,V-09,6,19.07416,72.993484,31.1,2026-06-17T07:57:30+05:30,2026-06-17T07:57:33+05:30
P-0008691,V-09,6,19.074001,72.99282,27.6,2026-06-17T07:57:40+05:30,2026-06-17T07:57:41+05:30
P-0008692,V-09,6,19.073863,72.992432,24.4,2026-06-17T07:57:50+05:30,2026-06-17T07:57:56+05:30
P-0008693,V-09,6,19.073789,72.992271,28.9,2026-06-17T07:58:00+05:30,2026-06-17T07:58:03+05:30
P-0008694,V-09,6,19.073804,72.9918,26.9,2026-06-17T07:58:10+05:30,2026-06-17T07:58:11+05:30
P-0008695,V-09,6,19.073373,72.990864,32.8,2026-06-17T07:58:20+05:30,2026-06-17T07:58:25+05:30
P-0008696,V-09,6,19.073351,72.990643,34.6,2026-06-17T07:58:30+05:30,2026-06-17T07:58:32+05:30
P-0008697,V-09,6,19.073391,72.990265,24.5,2026-06-17T07:58:40+05:30,2026-06-17T07:58:42+05:30
P-0008698,V-09,6,19.073338,72.989875,31.9,2026-06-17T07:58:50+05:30,2026-06-17T07:58:55+05:30
P-0008699,V-09,6,19.073013,72.989242,27.1,2026-06-17T07:59:00+05:30,2026-06-17T07:59:02+05:30
P-0008700,V-09,6,19.073167,72.98862,29.5,2026-06-17T07:59:10+05:30,2026-06-17T07:59:16+05:30
P-0008701,V-09,6,19.072666,72.988081,29.9,2026-06-17T07:59:20+05:30,2026-06-17T07:59:21+05:30
P-0008702,V-09,6,19.072503,72.987776,33.2,2026-06-17T07:59:30+05:30,2026-06-17T07:59:36+05:30
P-0008703,V-09,6,19.072787,72.987249,30.8,2026-06-17T07:59:40+05:30,2026-06-17T07:59:43+05:30
P-0008704,V-09,6,19.072663,72.98677,27.6,2026-06-17T07:59:50+05:30,2026-06-17T07:59:55+05:30
P-0008705,V-09,6,19.072385,72.986365,26.9,2026-06-17T08:00:00+05:30,2026-06-17T08:00:06+05:30
P-0008706,V-09,6,19.072022,72.985656,31.7,2026-06-17T08:00:10+05:30,2026-06-17T08:00:11+05:30
P-0008707,V-09,6,19.071933,72.98518,34.4,2026-06-17T08:00:20+05:30,2026-06-17T08:00:26+05:30
P-0008708,V-09,6,19.072177,72.984879,31.5,2026-06-17T08:00:30+05:30,2026-06-17T08:00:35+05:30
P-0008709,V-09,6,19.071993,72.984482,25.2,2026-06-17T08:00:40+05:30,2026-06-17T08:00:42+05:30
P-0008710,V-09,6,19.071579,72.983677,32.2,2026-06-17T08:00:50+05:30,2026-06-17T08:00:52+05:30
P-0008711,V-09,6,19.071675,72.983496,30.3,2026-06-17T08:01:00+05:30,2026-06-17T08:01:03+05:30
P-0008712,V-09,6,19.071755,72.982797,31.4,2026-06-17T08:01:10+05:30,2026-06-17T08:01:15+05:30
P-0008713,V-09,6,19.07148,72.982148,30.2,2026-06-17T08:01:20+05:30,2026-06-17T08:01:21+05:30
P-0008714,V-09,6,19.07133,72.981866,30.6,2026-06-17T08:01:30+05:30,2026-06-17T08:01:33+05:30
P-0008715,V-09,6,19.070941,72.981296,32.9,2026-06-17T08:01:40+05:30,2026-06-17T08:01:46+05:30
P-0008716,V-09,6,19.071177,72.980666,29.9,2026-06-17T08:01:50+05:30,2026-06-17T08:01:54+05:30
P-0008717,V-09,6,19.07075,72.980639,34.7,2026-06-17T08:02:00+05:30,2026-06-17T08:02:05+05:30
P-0008718,V-09,6,19.070588,72.980056,35.8,2026-06-17T08:02:10+05:30,2026-06-17T08:02:14+05:30
P-0008719,V-09,6,19.07065,72.979558,29.9,2026-06-17T08:02:20+05:30,2026-06-17T08:02:23+05:30
P-0008720,V-09,6,19.070527,72.979038,29.2,2026-06-17T08:02:30+05:30,2026-06-17T08:02:36+05:30
P-0008721,V-09,6,19.070361,72.978285,27.2,2026-06-17T08:02:40+05:30,2026-06-17T08:02:43+05:30
P-0008722,V-09,6,19.070481,72.977912,32.9,2026-06-17T08:02:50+05:30,2026-06-17T08:02:52+05:30
P-0008723,V-09,6,19.070134,72.977419,25.6,2026-06-17T08:03:00+05:30,2026-06-17T08:03:02+05:30
P-0008724,V-09,6,19.069864,72.97718,30.8,2026-06-17T08:03:10+05:30,2026-06-17T08:03:15+05:30
P-0008725,V-09,6,19.069761,72.976793,25.3,2026-06-17T08:03:20+05:30,2026-06-17T08:03:23+05:30
P-0008726,V-09,6,19.069597,72.976234,32.8,2026-06-17T08:03:30+05:30,2026-06-17T08:03:33+05:30
P-0008727,V-09,6,19.069586,72.975842,31.6,2026-06-17T08:03:40+05:30,2026-06-17T08:03:42+05:30
P-0008728,V-09,6,19.069181,72.975217,29.4,2026-06-17T08:03:50+05:30,2026-06-17T08:03:52+05:30
P-0008729,V-09,6,19.069176,72.974446,30.7,2026-06-17T08:04:00+05:30,2026-06-17T08:04:06+05:30
P-0008730,V-09,6,19.068828,72.974261,33.2,2026-06-17T08:04:10+05:30,2026-06-17T08:04:15+05:30
P-0008731,V-09,6,19.06877,72.973837,34.8,2026-06-17T08:04:20+05:30,2026-06-17T08:04:25+05:30
P-0008732,V-09,6,19.068687,72.973242,31.6,2026-06-17T08:04:30+05:30,2026-06-17T08:04:34+05:30
P-0008733,V-09,6,19.068524,72.972937,32.8,2026-06-17T08:04:40+05:30,2026-06-17T08:04:43+05:30
P-0008734,V-09,6,19.068271,72.972056,35.9,2026-06-17T08:04:50+05:30,2026-06-17T08:04:51+05:30
P-0008735,V-09,6,19.068179,72.971566,32.2,2026-06-17T08:05:00+05:30,2026-06-17T08:05:02+05:30
P-0008736,V-09,6,19.068318,72.971399,24.9,2026-06-17T08:05:10+05:30,2026-06-17T08:05:16+05:30
P-0008737,V-09,6,19.067788,72.970675,26.1,2026-06-17T08:05:20+05:30,2026-06-17T08:05:25+05:30
P-0008738,V-09,6,19.067956,72.9706,34.1,2026-06-17T08:05:30+05:30,2026-06-17T08:05:35+05:30
P-0008739,V-09,6,19.067708,72.97001,30.9,2026-06-17T08:05:40+05:30,2026-06-17T08:05:46+05:30
P-0008740,V-09,6,19.067388,72.969607,30.4,2026-06-17T08:05:50+05:30,2026-06-17T08:05:55+05:30
P-0008741,V-09,6,19.067533,72.968747,27.7,2026-06-17T08:06:00+05:30,2026-06-17T08:06:06+05:30
P-0008742,V-09,6,19.067286,72.968437,34.7,2026-06-17T08:06:10+05:30,2026-06-17T08:06:12+05:30
P-0008743,V-09,6,19.066799,72.967867,25.2,2026-06-17T08:06:20+05:30,2026-06-17T08:06:24+05:30
P-0008744,V-09,6,19.066639,72.96779,30.4,2026-06-17T08:06:30+05:30,2026-06-17T08:06:34+05:30
P-0008745,V-09,6,19.066505,72.96724,25.4,2026-06-17T08:06:40+05:30,2026-06-17T08:06:46+05:30
P-0008746,V-09,6,19.066526,72.966671,30.9,2026-06-17T08:06:50+05:30,2026-06-17T08:06:54+05:30
P-0008747,V-09,6,19.066523,72.965993,34.1,2026-06-17T08:07:00+05:30,2026-06-17T08:07:04+05:30
P-0008748,V-09,6,19.066035,72.965446,24.5,2026-06-17T08:07:10+05:30,2026-06-17T08:07:11+05:30
P-0008749,V-09,6,19.0658,72.964972,29.7,2026-06-17T08:07:20+05:30,2026-06-17T08:07:26+05:30
P-0008750,V-09,6,19.065969,72.964743,35.0,2026-06-17T08:07:30+05:30,2026-06-17T08:07:32+05:30
P-0008751,V-09,6,19.065777,72.964256,33.9,2026-06-17T08:07:40+05:30,2026-06-17T08:07:41+05:30
P-0008752,V-09,6,19.065498,72.963863,25.4,2026-06-17T08:07:50+05:30,2026-06-17T08:07:56+05:30
P-0008753,V-09,6,19.065212,72.963351,34.3,2026-06-17T08:08:00+05:30,2026-06-17T08:08:04+05:30
P-0008754,V-09,6,19.065066,72.963003,32.8,2026-06-17T08:08:10+05:30,2026-06-17T08:08:15+05:30
P-0008755,V-09,6,19.065286,72.962338,33.8,2026-06-17T08:08:20+05:30,2026-06-17T08:08:26+05:30
P-0008756,V-09,6,19.064824,72.961885,28.3,2026-06-17T08:08:30+05:30,2026-06-17T08:08:32+05:30
P-0008757,V-09,6,19.064845,72.961455,32.8,2026-06-17T08:08:40+05:30,2026-06-17T08:08:46+05:30
P-0008758,V-09,6,19.064425,72.960907,28.3,2026-06-17T08:08:50+05:30,2026-06-17T08:08:53+05:30
P-0008759,V-09,6,19.064361,72.960462,25.7,2026-06-17T08:09:00+05:30,2026-06-17T08:09:05+05:30
P-0008760,V-09,6,19.064307,72.960115,24.5,2026-06-17T08:09:10+05:30,2026-06-17T08:09:16+05:30
P-0008761,V-09,6,19.064118,72.959536,27.8,2026-06-17T08:09:20+05:30,2026-06-17T08:09:21+05:30
P-0008762,V-09,6,19.063741,72.959074,34.1,2026-06-17T08:09:30+05:30,2026-06-17T08:09:31+05:30
P-0008763,V-09,6,19.063694,72.958474,31.5,2026-06-17T08:09:40+05:30,2026-06-17T08:09:44+05:30
P-0008764,V-09,6,19.063724,72.958151,30.4,2026-06-17T08:09:50+05:30,2026-06-17T08:09:54+05:30
P-0008765,V-09,6,19.063212,72.957791,30.0,2026-06-17T08:10:00+05:30,2026-06-17T08:10:02+05:30
P-0008766,V-09,6,19.06317,72.957098,26.8,2026-06-17T08:10:10+05:30,2026-06-17T08:10:15+05:30
P-0008767,V-09,6,19.06302,72.956579,31.8,2026-06-17T08:10:20+05:30,2026-06-17T08:10:23+05:30
P-0008768,V-09,6,19.063063,72.956333,26.0,2026-06-17T08:10:30+05:30,2026-06-17T08:10:34+05:30
P-0008769,V-09,6,19.062898,72.955913,26.0,2026-06-17T08:10:40+05:30,2026-06-17T08:10:46+05:30
P-0008770,V-09,6,19.062471,72.955273,27.9,2026-06-17T08:10:50+05:30,2026-06-17T08:10:54+05:30
P-0008771,V-09,6,19.062678,72.954586,34.6,2026-06-17T08:11:00+05:30,2026-06-17T08:11:03+05:30
P-0008772,V-09,6,19.062391,72.954429,28.6,2026-06-17T08:11:10+05:30,2026-06-17T08:11:16+05:30
P-0008773,V-09,6,19.062376,72.953929,34.1,2026-06-17T08:11:20+05:30,2026-06-17T08:11:21+05:30
P-0008774,V-09,6,19.061839,72.953434,29.9,2026-06-17T08:11:30+05:30,2026-06-17T08:11:33+05:30
P-0008775,V-09,6,19.061796,72.952663,34.0,2026-06-17T08:11:40+05:30,2026-06-17T08:11:44+05:30
P-0008776,V-09,6,19.061461,72.952217,34.9,2026-06-17T08:11:50+05:30,2026-06-17T08:11:55+05:30
P-0008777,V-09,6,19.06141,72.951921,27.3,2026-06-17T08:12:00+05:30,2026-06-17T08:12:05+05:30
P-0008778,V-09,6,19.061532,72.95143,26.2,2026-06-17T08:12:10+05:30,2026-06-17T08:12:11+05:30
P-0008779,V-09,6,19.061359,72.950717,26.9,2026-06-17T08:12:20+05:30,2026-06-17T08:12:23+05:30
P-0008780,V-09,6,19.061272,72.950528,25.3,2026-06-17T08:12:30+05:30,2026-06-17T08:12:34+05:30
P-0008781,V-09,6,19.060841,72.950171,28.7,2026-06-17T08:12:40+05:30,2026-06-17T08:12:46+05:30
P-0008782,V-09,6,19.060802,72.949391,33.8,2026-06-17T08:12:50+05:30,2026-06-17T08:12:51+05:30
P-0008783,V-09,6,19.060431,72.949228,33.3,2026-06-17T08:13:00+05:30,2026-06-17T08:13:05+05:30
P-0008784,V-09,6,19.060477,72.948496,30.0,2026-06-17T08:13:10+05:30,2026-06-17T08:13:16+05:30
P-0008785,V-09,6,19.060073,72.948258,35.4,2026-06-17T08:13:20+05:30,2026-06-17T08:13:21+05:30
P-0008786,V-09,6,19.060036,72.94777,32.1,2026-06-17T08:13:30+05:30,2026-06-17T08:13:33+05:30
P-0008787,V-09,6,19.059834,72.947097,35.9,2026-06-17T08:13:40+05:30,2026-06-17T08:13:46+05:30
P-0008788,V-09,6,19.059769,72.946644,35.8,2026-06-17T08:13:50+05:30,2026-06-17T08:13:53+05:30
P-0008789,V-09,6,19.059659,72.946181,27.8,2026-06-17T08:14:00+05:30,2026-06-17T08:14:04+05:30
